CodaNumber,nClicks,Length,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,CodaName,Unit,WhaleID,Date,Year,UnitName
2250,4,0.8247,0.438,0.1927,0.194,0.0,0.0,0.0,0.0,0.0,0.0,1+32,4,5978,2009-01-31,2009,Unit J
2252,5,1.2614,0.4622,0.4257,0.1743,0.1992,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2253,5,0.9048000000000002,0.3135,0.2848,0.1647,0.1418,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2254,5,1.2772999999999999,0.4708,0.4477,0.1976,0.1612,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2255,5,1.0118,0.3614,0.3123,0.1665,0.1716,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2256,5,0.7836000000000001,0.244,0.219,0.1537,0.1669,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2257,5,0.9297,0.3203,0.2904,0.1555,0.1635,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2258,5,0.9555,0.3409,0.3044,0.1669,0.1433,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2009-01-31,2009,Unit J
2259,5,1.0218,0.3538,0.3155,0.1846,0.1679,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2260,5,1.2873,0.4575,0.4467,0.1885,0.1946,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2261,5,0.7695,0.2243,0.2085,0.1603,0.1764,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2262,5,1.3415000000000001,0.4849,0.4579,0.1778,0.2209,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2263,5,1.3694,0.4991,0.5017,0.1867,0.1819,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2264,5,1.2322000000000002,0.4415,0.4178,0.1986,0.1743,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2265,5,1.2021000000000002,0.433,0.4119,0.1884,0.1688,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2266,5,1.2171,0.4379,0.411,0.1933,0.1749,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2267,5,1.1563,0.4103,0.3797,0.2058,0.1605,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2268,5,0.9837,0.3332,0.2973,0.1797,0.1735,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2269,5,0.8265,0.2525,0.2435,0.1665,0.164,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2270,5,0.9405000000000001,0.3029,0.327,0.164,0.1466,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2271,5,0.9359999999999999,0.2962,0.3169,0.1718,0.1511,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2272,5,0.9508,0.3216,0.2922,0.1827,0.1543,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2273,5,1.2607,0.4346,0.441,0.1911,0.194,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2274,5,1.2889000000000002,0.4549,0.4434,0.2087,0.1819,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2009-01-31,2009,Unit J
2275,5,0.8094,0.2496,0.2441,0.1692,0.1465,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2009-01-31,2009,Unit J
2277,5,0.9991999999999999,0.358,0.32,0.1657,0.1555,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2278,5,0.9242,0.3522,0.2728,0.1438,0.1554,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2279,5,0.8442,0.2937,0.247,0.1564,0.1471,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2280,5,0.9250999999999999,0.3135,0.2757,0.1759,0.16,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2281,5,0.9380000000000001,0.3148,0.2895,0.1766,0.1571,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2282,5,0.9293,0.3261,0.2596,0.1698,0.1738,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2283,5,0.9763,0.3407,0.3221,0.1679,0.1456,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2284,5,0.9665,0.3435,0.318,0.1459,0.1591,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2285,5,0.8764000000000001,0.3473,0.2412,0.1402,0.1477,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2286,5,1.0108,0.3584,0.2995,0.1825,0.1704,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2287,5,0.8004,0.2456,0.2428,0.1591,0.1529,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2288,5,0.8077,0.2419,0.1773,0.1412,0.2473,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2289,5,1.0651,0.3737,0.3507,0.1653,0.1754,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2290,5,0.7555000000000001,0.2286,0.222,0.162,0.1429,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2291,5,1.1385999999999998,0.4003,0.3663,0.1756,0.1964,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2292,5,1.1546,0.4121,0.3774,0.1968,0.1683,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2293,5,1.169,0.4151,0.3831,0.1835,0.1873,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2294,5,0.8819,0.2675,0.2879,0.174,0.1525,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2295,5,0.7004,0.1913,0.2289,0.1524,0.1278,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2296,5,0.7481,0.2316,0.2274,0.1584,0.1307,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2297,5,0.849,0.2747,0.2579,0.1517,0.1647,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2298,5,0.8417,0.2639,0.2689,0.1588,0.1501,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2299,5,1.0668,0.3635,0.3256,0.1998,0.1779,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2300,5,0.841,0.2639,0.2356,0.1857,0.1558,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2301,5,0.8992000000000001,0.2989,0.275,0.168,0.1573,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2302,5,0.9329999999999999,0.2915,0.3118,0.1862,0.1435,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2303,5,1.0089000000000001,0.3331,0.3334,0.1852,0.1572,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2304,5,0.9995,0.324,0.3249,0.181,0.1696,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2305,5,0.983,0.32,0.3135,0.1892,0.1603,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2306,5,1.0193,0.3464,0.3283,0.1892,0.1554,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2307,5,1.1095,0.3724,0.3252,0.2358,0.1761,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2313,4,0.8058000000000001,0.2571,0.2377,0.311,0.0,0.0,0.0,0.0,0.0,0.0,4R2,4,0,2010-02-06,2010,Unit J
2314,5,0.8474,0.2822,0.265,0.1638,0.1364,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2315,5,1.0295,0.3347,0.3663,0.1586,0.1699,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2316,5,0.9718999999999999,0.3208,0.3149,0.1777,0.1585,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2317,5,0.9309999999999999,0.3097,0.3014,0.1694,0.1505,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2318,5,0.8705,0.2861,0.2581,0.1602,0.1661,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2319,5,0.8596999999999999,0.2663,0.2808,0.1669,0.1457,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2320,5,0.8449,0.2696,0.2718,0.1579,0.1456,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2321,5,0.8820999999999999,0.2938,0.263,0.1675,0.1578,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2322,5,0.867,0.2734,0.265,0.1717,0.1569,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2323,5,0.8940999999999999,0.2929,0.2679,0.1737,0.1596,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2324,5,0.8294,0.2656,0.2443,0.1793,0.1402,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2325,5,0.8534,0.2705,0.2766,0.1635,0.1428,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2326,5,0.9037,0.2922,0.2765,0.1705,0.1645,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2327,5,0.8973,0.2991,0.2917,0.1743,0.1322,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2328,5,1.0583,0.3554,0.3547,0.1931,0.1551,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2332,3,0.3159,0.1733,0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3D,4,0,2010-02-06,2010,Unit J
2333,4,0.4083,0.1515,0.1191,0.1377,0.0,0.0,0.0,0.0,0.0,0.0,4R1,4,5987,2010-02-06,2010,Unit J
2334,5,1.0766,0.3536,0.3495,0.2152,0.1583,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2335,5,0.8662000000000001,0.2593,0.313,0.153,0.1409,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2336,5,0.8174000000000001,0.259,0.2705,0.1467,0.1412,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2337,5,0.7310000000000001,0.2333,0.2311,0.1421,0.1245,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2338,5,0.8748,0.2422,0.3218,0.1759,0.1349,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2339,5,0.8334999999999999,0.2719,0.2507,0.1614,0.1495,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2340,5,1.1849,0.4279,0.4002,0.1818,0.175,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2341,5,1.0563,0.3767,0.3767,0.1533,0.1496,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2342,5,1.0011,0.3402,0.3434,0.1709,0.1466,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2343,5,1.1269,0.3653,0.4162,0.1756,0.1698,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2344,5,1.111,0.4096,0.3675,0.1758,0.1581,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2345,5,1.0587,0.3878,0.3556,0.163,0.1523,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2346,5,1.0592,0.3809,0.3518,0.1665,0.16,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2347,5,1.0045000000000002,0.3598,0.3171,0.1729,0.1547,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2348,5,0.8069000000000001,0.2635,0.2468,0.1627,0.1339,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2349,5,0.7709,0.2236,0.2482,0.16,0.1391,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2350,5,0.7767999999999999,0.2501,0.2413,0.1503,0.1351,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2351,5,0.7142000000000001,0.2419,0.2016,0.1427,0.128,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2352,5,0.7769999999999999,0.2663,0.2278,0.1435,0.1394,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2353,5,1.1624,0.4208,0.3896,0.1688,0.1832,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2354,5,1.4734,0.5006,0.4834,0.2679,0.2215,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2355,5,1.1848,0.4285,0.4093,0.1599,0.1871,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2356,5,1.1193,0.3963,0.3671,0.1895,0.1664,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2357,5,1.3534,0.4397,0.4774,0.2298,0.2065,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2358,5,1.4506,0.4983,0.4725,0.2473,0.2325,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2359,5,1.5198999999999998,0.5226,0.4924,0.2668,0.2381,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2360,5,1.1134,0.3927,0.3797,0.1689,0.1721,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2361,5,1.2523,0.4544,0.4173,0.1951,0.1855,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2362,5,1.3068000000000002,0.467,0.4376,0.2054,0.1968,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2363,5,1.2771,0.4445,0.4248,0.2138,0.194,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2364,5,1.2555999999999998,0.4301,0.4335,0.1922,0.1998,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2365,5,1.3440999999999999,0.4708,0.4483,0.2107,0.2143,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2366,5,1.369,0.4756,0.4549,0.2039,0.2346,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2367,5,1.4351,0.4949,0.4791,0.2167,0.2444,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2368,5,1.4672,0.5005,0.5009,0.2328,0.233,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2369,5,1.4346,0.4903,0.4671,0.2439,0.2333,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2370,5,1.4452,0.5008,0.4497,0.2748,0.2199,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2371,5,1.4951,0.4975,0.4842,0.2661,0.2473,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2372,5,1.5090999999999997,0.5054,0.5059,0.2491,0.2487,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2373,5,1.4850999999999999,0.5031,0.4949,0.2587,0.2284,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2374,5,1.5078,0.5118,0.4965,0.271,0.2285,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2375,5,1.4207,0.4899,0.4753,0.233,0.2225,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2376,5,1.4495,0.4885,0.4914,0.2513,0.2183,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2378,5,1.1625999999999999,0.3845,0.3865,0.2092,0.1824,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2379,5,1.1307,0.3673,0.385,0.2151,0.1633,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2380,5,1.0804,0.3498,0.3659,0.209,0.1557,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2381,5,1.1672,0.3831,0.392,0.2161,0.176,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2382,5,1.1214,0.3707,0.3716,0.1985,0.1806,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2383,5,1.1094,0.4218,0.3721,0.1518,0.1637,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2384,5,1.1058,0.4066,0.3378,0.1867,0.1747,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2385,5,0.5659000000000001,0.1391,0.1378,0.136,0.153,0.0,0.0,0.0,0.0,0.0,5R2,4,5987,2010-02-06,2010,Unit J
2386,5,0.5493999999999999,0.1389,0.1319,0.1429,0.1357,0.0,0.0,0.0,0.0,0.0,5R2,4,5987,2010-02-06,2010,Unit J
2387,5,0.5806,0.1473,0.1458,0.1412,0.1463,0.0,0.0,0.0,0.0,0.0,5R2,4,5987,2010-02-06,2010,Unit J
2388,5,0.5682,0.1453,0.1355,0.1463,0.1411,0.0,0.0,0.0,0.0,0.0,5R2,4,5987,2010-02-06,2010,Unit J
2389,5,0.6836,0.1736,0.1927,0.1812,0.1361,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2390,5,0.9022000000000001,0.2924,0.2858,0.1742,0.1498,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2391,5,1.2088,0.4277,0.4001,0.1796,0.2014,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2392,5,1.2101,0.4363,0.411,0.1847,0.1781,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2393,5,1.1767999999999998,0.4245,0.3967,0.1697,0.1859,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2394,5,1.1795,0.4079,0.4034,0.1828,0.1854,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2395,5,1.1205,0.3951,0.3805,0.1716,0.1733,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2396,7,0.379,0.0576,0.0459,0.0771,0.0561,0.0661,0.0762,0.0,0.0,0.0,7I,4,0,2010-02-06,2010,Unit J
2397,7,0.3477,0.0458,0.0333,0.05,0.0603,0.0556,0.1027,0.0,0.0,0.0,7I,4,0,2010-02-06,2010,Unit J
2399,5,0.7407,0.2391,0.2266,0.1389,0.1361,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2400,5,0.8649,0.2877,0.2829,0.1482,0.1461,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2401,5,1.3122999999999998,0.4469,0.4363,0.2308,0.1983,0.0,0.0,0.0,0.0,0.0,1+1+3,4,0,2010-02-06,2010,Unit J
2402,5,0.5670000000000001,0.1295,0.1427,0.1529,0.1419,0.0,0.0,0.0,0.0,0.0,5R2,4,5987,2010-02-06,2010,Unit J
2403,5,1.1508,0.4195,0.3896,0.1748,0.1669,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2404,5,1.1949,0.3706,0.4403,0.1895,0.1945,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5987,2010-02-06,2010,Unit J
2405,3,0.121,0.0507,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3R,4,0,2010-03-30,2010,Unit J
2407,5,0.32839999999999997,0.0965,0.1023,0.0736,0.056,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2408,5,0.31820000000000004,0.1023,0.0917,0.0705,0.0537,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2409,5,0.3216,0.0955,0.0925,0.0781,0.0555,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2410,5,0.32789999999999997,0.0911,0.093,0.0756,0.0682,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2411,5,0.33019999999999994,0.0969,0.0973,0.0793,0.0567,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2412,5,0.3344,0.1,0.0938,0.0816,0.059,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2413,5,0.3347,0.0985,0.0976,0.0792,0.0594,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-03-30,2010,Unit J
2414,5,0.7766,0.2447,0.2371,0.1521,0.1427,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2010-03-30,2010,Unit J
2415,5,0.7491000000000001,0.2359,0.2146,0.161,0.1376,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2010-03-30,2010,Unit J
2416,5,0.75,0.2157,0.2327,0.1642,0.1374,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5981,2010-03-30,2010,Unit J
2417,5,0.8446,0.2765,0.2451,0.178,0.145,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2418,5,0.7970999999999999,0.2436,0.2608,0.145,0.1477,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2419,5,0.8193,0.2766,0.2573,0.1517,0.1337,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2420,5,0.8181,0.2609,0.2612,0.1519,0.1441,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2421,5,0.8112,0.2523,0.2543,0.1642,0.1404,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2422,5,0.7706000000000001,0.2375,0.2441,0.1467,0.1423,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2423,5,0.7344999999999999,0.2412,0.2074,0.1512,0.1347,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2424,5,0.8084,0.2416,0.2542,0.1651,0.1475,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2425,5,0.8480000000000001,0.2499,0.2368,0.1844,0.1769,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2426,5,0.7699,0.278,0.2149,0.1411,0.1359,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2427,5,0.7767999999999999,0.2556,0.2399,0.1349,0.1464,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2428,5,0.7361,0.224,0.2256,0.154,0.1325,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2429,5,0.7775000000000001,0.2543,0.228,0.1523,0.1429,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2430,5,0.7507,0.2366,0.2149,0.1612,0.138,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2431,5,0.8888,0.2607,0.2937,0.1723,0.1621,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2432,5,0.8467,0.2409,0.2827,0.1585,0.1646,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2433,5,0.8761,0.2713,0.2792,0.1664,0.1592,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2434,5,0.8894000000000002,0.268,0.2836,0.1741,0.1637,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2435,5,0.8748999999999999,0.2677,0.2649,0.1779,0.1644,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2436,5,0.7719,0.2367,0.2331,0.1642,0.1379,0.0,0.0,0.0,0.0,0.0,1+1+3,4,5978,2010-03-30,2010,Unit J
2437,8,0.40870000000000006,0.0553,0.0596,0.0395,0.0649,0.0476,0.0487,0.0931,0.0,0.0,8I,4,5987,2010-03-30,2010,Unit J
2438,5,0.32149999999999995,0.091,0.0911,0.0772,0.0622,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
2439,5,0.3205,0.0878,0.0942,0.0717,0.0668,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
2440,5,0.2974,0.0861,0.092,0.0729,0.0464,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
2441,5,0.32210000000000005,0.0965,0.0897,0.0727,0.0632,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
2442,5,0.3091,0.0735,0.0939,0.0814,0.0603,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
2443,5,0.3236,0.0863,0.0961,0.0774,0.0638,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
2444,5,0.3307,0.104,0.0918,0.0763,0.0586,0.0,0.0,0.0,0.0,0.0,5R1,4,5987,2010-04-13,2010,Unit J
